ONS ID,ONS region ID,Constituency name,County name,Region name,Country name,Constituency type,Declaration time,mpFirstName,mpSurname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,Majority,Con,Lab,LD,RUK,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner,ratio800,ratio1000,ratio1200,ratio1500,ratio2000,overlap_800m,overlap_1000m,overlap_1200m,overlap_1500m,overlap_2000m
E14001314,E12000003,Kingston upon Hull North and Cottingham,,Yorkshire and The Humber,England,Borough,,Diana,Johnson,Female,Lab hold,Lab,RUK,75280,38228,137,10679,4897,18480,3246,7801,2322,0,0,0,0,0,0,0,1482,0,0.08044199435779072,0.12448777829545628,0.17826239844078592,0.2702835403848484,0.42942408998230636,2985098.446366285,4619580.562964588,6615087.217558294,10029872.865814274,15935372.986116057
E14001315,E12000003,Kingston upon Hull West and Haltemprice,,Yorkshire and The Humber,England,Borough,,Emma,Hardy,Female,Lab gain from Con,Lab,RUK,73252,38178,116,8979,6924,17875,2625,8896,1748,0,0,0,0,0,0,0,110,0,0.06778445751721142,0.10184994669971167,0.1409364459275507,0.1953694572366742,0.3092204290088367,2496522.7764274254,3751165.4002569336,5190733.394857112,7195518.230499608,11388685.138642661
E14001316,E12000005,Kingswinford and South Staffordshire,,West Midlands,England,County,,Mike,Wood,Male,Con hold,Con,Lab,71645,45180,146,6303,18199,11896,2080,9928,2077,0,0,0,0,0,0,0,1000,0,0.019924677808868464,0.028755057077874593,0.03828192835905495,0.05318035769591387,0.07759375040074769,3703976.9973663203,5345535.370564256,7116570.888471375,9886173.493340142,14424597.947367013
E14001317,E12000002,Knowsley,,North West,England,Borough,,Anneliese,Midgley,Female,Lab hold,Lab,RUK,71964,36047,88,18319,1496,24243,1232,5924,2772,0,0,0,0,0,0,0,380,0,0.09913399363512071,0.14630384837759206,0.20333334840185166,0.30238012927430635,0.4338636999460736,5076622.509845162,7492176.827702488,10412640.66590907,15484797.035958376,22218031.82324969
N05000009,N92000002,Lagan Valley,,Northern Ireland,Northern Ireland,County,,Sorcha-Lucy,Eastwood,Female,APNI gain from DUP,APNI,DUP,82201,49081,162,2959,0,0,0,0,433,0,0,15659,0,1028,11157,18618,2186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14001318,E12000002,Lancaster and Wyre,,North West,England,County,,Cat,Smith,Female,Lab gain from Con,Lab,Con,74760,43008,199,9253,10062,19315,1529,6866,5236,0,0,0,0,0,0,0,0,0,0.004496994017342998,0.007120669435783777,0.010400778534983076,0.01677760686109395,0.02861008581116674,1833415.4048895137,2903082.5894683744,4240376.463775873,6840196.530767025,11664274.370637476
E14001319,E12000003,Leeds Central and Headingley,,Yorkshire and The Humber,England,Borough,,Alex,Sobel,Male,Lab hold,Lab,Green,70554,31595,135,8422,2237,15853,2611,2399,7431,0,0,0,0,0,0,0,1064,0,0.23847141718050022,0.3508774518120965,0.46832244140851614,0.6472999931398734,0.8798859405309447,4868294.818783324,7163017.27427484,9560607.90003753,13214360.194857785,17962505.595229696
E14001320,E12000003,Leeds East,,Yorkshire and The Humber,England,County,,Richard,Burgon,Male,Lab hold,Lab,RUK,76207,39388,129,11265,6898,18610,1445,7345,3506,0,0,0,0,0,0,0,1584,0,0.09607801793832715,0.14600171673214116,0.20136367012479264,0.29457187253036343,0.4679780043797932,5578871.1898728665,8477743.282253888,11692393.349198487,17104625.680990193,27173635.157674693
E14001321,E12000003,Leeds North East,,Yorkshire and The Humber,England,Borough,,Fabian,Hamilton,Male,Lab hold,Lab,Con,70178,45167,221,16083,7177,23260,2168,3426,5911,0,0,0,0,0,0,0,3225,0,0.0,0.0,0.0,0.001076329834988289,0.017464042168305053,0.0,0.0,0.0,42412.99841345459,688174.1718001205
E14001322,E12000003,Leeds North West,,Yorkshire and The Humber,England,County,,Katie,White,Female,Lab gain from Con,Lab,Con,71592,49777,176,11896,10986,22882,5641,5935,3231,0,0,0,0,0,0,0,1102,0,0.044038018762292346,0.07257931011467103,0.10823010535115163,0.16489285845683233,0.2827566372531461,3767537.7581621325,6209300.486345222,9259295.03507718,14106903.256495684,24190377.70460155
E14001323,E12000003,Leeds South,,Yorkshire and The Humber,England,Borough,,Hilary,Benn,Male,Lab hold,Lab,Green,75953,31678,473,11279,4172,17117,1340,0,5838,0,0,0,0,0,0,0,3211,0,0.1587446921082603,0.23527753264403917,0.32273692549381783,0.4608756558250455,0.6809312564311145,6099307.985401998,9039862.149613224,12400237.643889721,17707820.844391,26162824.058568947
E14001324,E12000003,Leeds South West and Morley,,Yorkshire and The Humber,England,Borough,,Mark,Sewards,Male,Lab gain from Con,Lab,Con,71854,40209,114,8423,9258,17681,1798,8187,2522,0,0,0,0,0,0,0,763,0,0.05848040750560844,0.09628558247164858,0.14206851396833078,0.2263567454527939,0.3944431972715166,3321342.9563848446,5468454.389839068,8068655.440670874,12855730.905564118,22402052.08600896
E14001325,E12000003,Leeds West and Pudsey,,Yorkshire and The Humber,England,Borough,,Rachel,Reeves,Female,Lab hold,Lab,Con,70069,38494,121,12392,6584,18976,1743,6281,3794,0,0,0,0,0,0,0,1116,0,0.1138590945381279,0.18044385248198955,0.2662057766207186,0.4265359883887304,0.6773920687606827,4005496.9620026695,6347910.159136515,9364964.949416343,15005288.884532148,23830260.41540336
E14001326,E12000004,Leicester East,,East Midlands,England,Borough,,Shivani,Raja,Female,Con gain from Lab,Con,Lab,76560,46714,255,4426,14526,10100,6329,2611,2143,0,0,0,0,0,0,0,11005,0,0.004404754701955415,0.016078650083560887,0.04004112416983429,0.09555653688607522,0.22724762354575775,94581.7394082528,345251.16496606014,859788.8936161452,2051851.710721063,4879607.82510952
E14001327,E12000004,Leicester South,,East Midlands,England,Borough,,Shockat,Adam,Male,Ind gain from Lab,Ind,Lab,70867,41837,158,979,4820,13760,1425,2470,3826,0,0,0,0,0,0,0,15536,14739,0.10648585921629017,0.17497546215758866,0.25387760296311596,0.3624977424291286,0.5427264851724773,2042869.5971637836,3356803.0020340686,4870494.921215103,6954309.450091642,10411893.600655697
E14001328,E12000004,Leicester West,,East Midlands,England,Borough,,Liz,Kendall,Female,Lab hold,Lab,Con,74102,35397,161,8777,7021,15798,2179,5666,4089,0,0,0,0,0,0,0,644,0,0.03930183790167202,0.05846567426123875,0.08630167089437477,0.15061126649739148,0.31578761250047077,1284385.9108788918,1910660.984329566,2820342.663347207,4921983.2719488675,10319954.027097356
E14001329,E12000002,Leigh and Atherton,,North West,England,Borough,,Jo,Platt,Female,Lab gain from Con,Lab,RUK,79978,41170,147,8881,6483,19971,1597,11090,1653,0,0,0,0,0,0,0,376,0,0.051533116460587974,0.07126230038319084,0.09525220690262412,0.13716988880941192,0.22382951152377856,2739338.979798585,3788080.5710457326,5063308.823555303,7291521.434719235,11898075.409727849
E14001330,E12000008,Lewes,,South East,England,County,,James,MacCleary,Male,LD gain from Con,LD,Con,76166,53173,171,12624,14271,3574,26895,6335,1869,0,0,0,0,0,0,0,229,0,0.04978969006387654,0.07625516095565006,0.1087673842960331,0.1690870100856016,0.3032173916282885,17761149.103480227,27202002.70187693,38799874.58445666,60317298.49571617,108164748.49651
E14001331,E12000007,Lewisham East,,London,England,Borough,,Janet,Daby,Female,Lab hold,Lab,Green,73380,40637,192,18073,4401,23646,2471,3469,5573,0,0,0,0,0,0,0,1077,0,0.6898677555322872,0.8186040253020057,0.9169583806138504,0.9956571120023127,1.0000000000000013,10945761.403094122,12988350.698685206,14548886.464511719,15797556.995343605,15866463.268237
E14001332,E12000007,Lewisham North,,London,England,Borough,,Vicky,Foxcroft,Female,Lab hold,Lab,Green,74205,44167,262,15782,2701,25467,3284,2000,9685,0,0,0,0,0,0,0,1030,0,0.9317346926086298,0.9857140818793012,1.0000000000000042,1.0000000000000042,1.0000000000000042,11087354.136564087,11729692.142937724,11899690.14196761,11899690.14196761,11899690.14196761
E14001333,E12000007,Lewisham West and East Dulwich,,London,England,Borough,,Ellie,Reeves,Female,Lab hold,Lab,Green,69386,46414,213,18397,3477,27406,3558,2234,9009,0,0,0,0,0,0,0,730,0,0.6978233216957894,0.8658204663838024,0.94210107389027,0.9999020664184479,1.0000000000000022,7976703.025406957,9897050.612868061,10769001.626482904,11429715.216350624,11430834.678930886
E14001334,E12000007,Leyton and Wanstead,,London,England,Borough,,Calvin,Bailey,Male,Lab hold,Lab,Green,71491,43732,208,13964,4846,20755,2815,2475,6791,0,0,0,0,0,0,0,6050,0,0.750624850591694,0.89912177300964,0.9719371008477574,1.0000000000000004,1.0000000000000004,12923565.027800925,15480247.812528688,16733914.8388665,17217075.90364706,17217075.90364706
E14001335,E12000005,Lichfield,,West Midlands,England,County,,Dave,Robertson,Male,Lab gain from Con,Lab,Con,76118,49104,159,810,16422,17232,3572,9734,1724,0,0,0,0,0,0,0,420,0,0.029562112757635865,0.04194396599102796,0.055216614056637366,0.07559908829024226,0.11323321263082699,9372494.58752257,13298088.585654214,17506103.86442972,23968247.859379336,35899926.40955918
E14001336,E12000004,Lincoln,,East Midlands,England,Borough,,Hamish,Falconer,Male,Lab gain from Con,Lab,Con,72315,42160,165,8793,9677,18470,2580,7602,2751,0,0,0,0,0,0,0,1080,0,0.03148166108180266,0.05323600538560802,0.08226425904469419,0.13445472060538585,0.2447410709279251,2012706.7123940368,3403520.071645564,5259373.891966725,8596049.553177806,15646950.61595313
E14001337,E12000002,Liverpool Garston,,North West,England,Borough,,Maria,Eagle,Female,Lab hold,Lab,RUK,69282,41993,155,20104,2943,24510,3239,4406,2816,0,0,0,0,0,0,0,4079,0,0.2282093365197505,0.3096777647218324,0.38504872032224363,0.48524504532972557,0.6535701421133695,7702206.011757915,10451815.764960265,12995632.053068988,16377319.88669488,22058395.83279015
E14001338,E12000002,Liverpool Riverside,,North West,England,Borough,,Kim,Johnson,Female,Lab hold,Lab,Green,71380,32381,156,14793,1155,20039,1544,3272,5246,0,0,0,0,0,0,0,1125,0,0.4256266192462754,0.5688524141343987,0.7212958491544776,0.8530274638566342,0.9328169435915517,9128154.06305855,12199830.181103073,15469191.395468222,18294358.853523716,20005555.077390976
E14001339,E12000002,Liverpool Walton,,North West,England,Borough,,Dan,Carden,Male,Lab hold,Lab,RUK,69317,36886,132,20245,1282,26032,945,5787,2388,0,0,0,0,0,0,0,452,0,0.2904958240685188,0.3765848511931042,0.4446009428188296,0.5027619468082111,0.593913090026737,7364875.003354382,9547470.660162885,11271867.26602257,12746410.061344668,15057344.40392907
E14001340,E12000002,Liverpool Wavertree,,North West,England,Borough,,Paula,Barker,Female,Lab hold,Lab,Green,70581,39815,231,16304,1887,23077,2759,3454,6773,0,0,0,0,0,0,0,1865,0,0.41098680241535285,0.5634117616332407,0.7014246377448192,0.8706896711113402,0.983143305256798,8083805.38718744,11081891.211904809,13796502.057935067,17125819.64319393,19337699.16869545
E14001341,E12000002,Liverpool West Derby,,North West,England,Borough,,Ian,Byrne,Male,Lab hold,Lab,RUK,69934,38006,162,20423,1566,25302,1276,4879,2647,0,0,0,0,0,0,0,2336,0,0.13758232114987548,0.2052636679173268,0.27945373845107047,0.3909560759982362,0.5688509551441252,2582383.0834875517,3852743.7192085125,5245271.345635037,7338140.166604047,10677179.097666753
S14000095,S92000003,Livingston,,Scotland,Scotland,County,,Gregor,Poynton,Male,Lab gain from SNP,Lab,SNP,78043,44840,121,3528,3469,18324,2025,3977,1704,14796,0,0,0,0,0,0,545,0,0.06439195196677505,0.09906010628667633,0.14089310232949662,0.21773053187280883,0.36613431885506775,15710177.976510609,24168422.490728922,34374726.12107196,53121318.7698844,89328481.84955679
W07000098,W92000004,Llanelli,,Wales,Wales,County,,Nia,Griffith,Female,Lab hold,Lab,RUK,71538,40744,124,1504,4275,12751,1254,11247,1106,0,9511,0,0,0,0,0,600,0,0.03194440391207043,0.04860736011703764,0.06689643624796696,0.09724937982178576,0.16136620658598563,11242305.497639518,17106557.79878342,23543096.157722797,34225313.4671698,56790171.963402286
S14000096,S92000003,Lothian East,,Scotland,Scotland,County,,Douglas,Alexander,Male,Lab gain from SNP,Lab,SNP,75456,48102,132,13265,5535,23555,2649,3039,2477,10290,0,0,0,0,0,0,557,0,0.016839778513427654,0.025910300327715772,0.03658701811694631,0.05481721198286339,0.08886218740940675,11294957.023146179,17378834.788415,24540037.560854144,36767588.895627886,59602600.2938036
E14001342,E12000004,Loughborough,,East Midlands,England,County,,Jeevun,Sandher,Male,Lab gain from Con,Lab,Con,68961,42259,177,4960,12289,17249,2561,7204,2956,0,0,0,0,0,0,0,0,0,0.06140497937310158,0.09162475617529314,0.12709360410699488,0.18990640151306587,0.29375233103473847,7520990.557606543,11222362.307953894,15566649.580858111,23260072.18291591,35979305.43324905
E14001343,E12000004,Louth and Horncastle,,East Midlands,England,County,,Victoria,Atkins,Female,Con hold,Con,RUK,76880,46479,131,5506,17441,10475,2364,11935,2504,0,0,0,0,0,0,0,1760,0,0.001527337218308025,0.0023864644036062093,0.003436508741193003,0.005369544908113955,0.009545857614424912,2007391.0339494415,3136548.4905458973,4516629.826386173,7057234.103728249,12546193.962183688
E14001344,E12000006,Lowestoft,,East of England,England,County,,Jess,Asato,Female,Lab gain from Con,Lab,Con,74332,41824,101,2016,12448,14464,1489,10328,3095,0,0,0,0,0,0,0,0,0,0.07943194752219669,0.11921225172655642,0.1633758956041275,0.23183680312581675,0.3515182249694682,8657559.024486952,12993350.131271165,17806896.387324482,25268684.323133815,38313170.90652509
E14001345,E12000006,Luton North,,East of England,England,Borough,,Sarah,Owen,Female,Lab hold,Lab,Con,74866,38745,162,7510,7167,14677,1890,4666,1940,0,0,0,0,0,0,0,8405,0,0.09156283305416074,0.14306692664712656,0.20601637437186412,0.3215203969866486,0.5671826376155858,2007391.0339493847,3136548.490545922,4516629.8263861695,7048898.997708727,12434710.715949744
E14001346,E12000006,Luton South and South Bedfordshire,,East of England,England,County,,Rachel,Hopkins,Female,Lab hold,Lab,Con,77312,38382,176,6858,6735,13593,2400,4759,2401,0,0,0,0,0,0,0,8494,0,0.03926939107025017,0.0580966142727622,0.08145964687264567,0.12309697703671085,0.20455078775579646,3953999.3137155343,5849695.31492749,8202097.843935293,12394522.793920951,20596033.000855967
E14001347,E12000002,Macclesfield,,North West,England,County,,Tim,Roca,Male,Lab gain from Con,Lab,Con,74876,52792,143,9120,15552,24672,2482,6592,2493,0,0,0,0,0,0,0,1001,0,0.038063696935650655,0.059856047936522806,0.08537988107694608,0.12565124384919618,0.20381206697909293,11483707.709923334,18058397.226528827,25758864.154819988,37908618.2877051,61489513.456878096
E14001348,E12000008,Maidenhead,,South East,England,County,,Joshua,Reynolds,Male,LD gain from Con,LD,Con,75687,50329,516,2963,18932,5766,21895,0,1996,0,0,0,0,0,0,0,1740,0,0.04123061670309812,0.06554877556537489,0.09431963658541002,0.14375706613627115,0.23477991539920262,7519507.083129889,11954574.57509461,17201711.545802195,26217950.724477924,42818404.816348135
E14001349,E12000008,Maidstone and Malling,,South East,England,County,,Helen,Grant,Female,Con hold,Con,Lab,76449,46389,131,1674,14146,12472,6375,9316,3727,0,0,0,0,0,0,0,353,0,0.255120288557523,0.38004461686359353,0.5156387951582533,0.688516152230933,0.8788370149978794,13210168.108950255,19678769.203562107,26699856.785405114,35651473.146744385,45506316.938303255
E14001350,E12000002,Makerfield,,North West,England,Borough,,Josh,Simons,Male,Lab hold,Lab,RUK,76641,40263,135,5399,4379,18202,2735,12803,1776,0,0,0,0,0,0,0,368,0,0.12049557722100446,0.1884729526002402,0.2669623680138901,0.4006909464407309,0.6036580412377796,6861908.654006643,10733042.774854066,15202810.141394071,22818303.678655498,34376750.02488103
E14001351,E12000006,Maldon,,East of England,England,County,,John,Whittingdale,Male,Con hold,Con,RUK,78282,49841,199,6906,19374,9817,5882,12468,2300,0,0,0,0,0,0,0,0,0,0.029455547897497974,0.04550528820423208,0.06502224948039316,0.09956032587823699,0.1692196555786663,11313787.52109408,17478444.59116519,24974850.82690402,38240822.28709578,64996761.70587806
E14001352,E12000002,Manchester Central,,North West,England,Borough,,Lucy,Powell,Female,Lab hold,Lab,Green,85204,39725,181,13797,2823,20184,3051,4760,6387,0,0,0,0,0,0,0,2520,0,0.37311614737454174,0.4777360434543669,0.5701835905673412,0.703742920045404,0.9085917478127057,10285750.320732992,13169823.11476811,15718338.889438482,19400189.50266552,25047288.698815364
E14001353,E12000002,Manchester Rusholme,,North West,England,Borough,,Afzal,Khan,Male,Lab hold,Lab,Green,72608,29033,193,8235,1678,15054,0,1313,6819,0,0,0,0,0,0,0,4169,0,0.22142059617816287,0.3184605265418715,0.4087581414278852,0.5357753898084763,0.7142774490250275,3282585.2676869445,4721213.160879712,6059885.468010508,7942930.475895741,10589243.601006104
E14001354,E12000002,Manchester Withington,,North West,England,Borough,,Jeff,Smith,Male,Lab hold,Lab,Green,70555,41731,240,13982,2280,22066,5412,1961,8084,0,0,0,0,0,0,0,1928,0,0.1709325295866205,0.23256927834508714,0.29020753930512716,0.36101127060550425,0.4840985660706598,3106633.8261881126,4226858.332853921,5274411.8419148065,6561242.77579284,8798307.637529923
E14001355,E12000004,Mansfield,,East Midlands,England,County,,Steve,Yemm,Male,Lab gain from Con,Lab,Con,74535,41087,114,3485,12563,16048,799,9385,1326,0,0,0,0,0,0,0,966,0,0.07033377387899624,0.10993300627267415,0.1571730590214421,0.23574761245655634,0.37876970855057646,4983530.479030968,7789351.504924433,11136566.21729777,16704000.75584279,26837894.271718737
E14001356,E12000009,Melksham and Devizes,,South West,England,County,,Brian,Mathew,Male,LD gain from Con,LD,Con,73482,51203,203,2401,17630,4587,20031,6726,2229,0,0,0,0,0,0,0,0,0,0.01744450714851032,0.02640154801649861,0.03623079539601201,0.052526818005276255,0.08575985410613629,7284290.679213634,11024475.985256765,15128867.955791097,21933586.747233424,35810682.445642844
E14001357,E12000004,Melton and Syston,,East Midlands,England,County,,Edward,Argar,Male,Con hold,Con,Lab,74316,45986,163,5396,17526,12130,2547,8945,3685,0,0,0,0,0,0,0,1153,0,0.013423351662634102,0.020937218896384224,0.03009836340308648,0.04694722722464692,0.08296753349987808,7647591.2186975125,11928413.663008733,17147727.73921665,26746911.776499826,47268506.15088104
E14001358,E12000005,Meriden and Solihull East,,West Midlands,England,County,,Saqib,Bhatti,Male,Con hold,Con,Lab,73659,44035,161,4584,16792,12208,3353,8753,2929,0,0,0,0,0,0,0,0,0,0.08518131381438078,0.13325200129901035,0.19075363767593778,0.2939423259356019,0.4689243962308436,11386181.665845647,17811787.89322553,25498028.555089563,39291255.00079968,62681098.98687625
W07000099,W92000004,Merthyr Tydfil and Aberdare,,Wales,Wales,County,,Gerald,Jones,Male,Lab hold,Lab,RUK,74460,35215,115,7447,2687,15791,1276,8344,1231,0,4768,0,0,0,0,0,1118,0,0.07146886373446429,0.11080804344848326,0.15584688759334767,0.22649745104892463,0.33008395483238906,17527376.344181824,27175110.642586675,38220658.73422804,55547351.08539304,80951415.75244136
W07000100,W92000004,Mid and South Pembrokeshire,,Wales,Wales,County,,Henry,Tufnell,Male,Lab gain from Con,Lab,Con,79033,46629,147,1878,14627,16505,2372,7828,1654,0,2962,0,0,0,0,0,681,0,0.02619489838499668,0.039604643162609234,0.05540292939143314,0.08288440931988142,0.1382821366910981,25146172.018833738,38019050.69736446,53184844.32916245,79566088.93092404,132745939.50545205
E14001359,E12000006,Mid Bedfordshire,,East of England,England,County,,Blake,Stephenson,Male,Con hold,Con,Lab,75457,49621,179,1321,16912,15591,4068,8594,2584,0,0,0,0,0,0,0,1872,0,0.04671920031826596,0.07251805849114053,0.10183946586058557,0.14936722102457622,0.23493481295170823,16233331.399614828,25197556.20652348,35385746.92230533,51900023.60086325,81631848.36150797
E14001360,E12000008,Mid Buckinghamshire,,South East,England,County,,Greg,Smith,Male,Con hold,Con,LD,75622,53951,231,5872,20150,9171,14278,6926,2942,0,0,0,0,0,0,0,484,0,0.03256809429994356,0.050828105763297354,0.07285333574739496,0.11175865530842974,0.19267672910148384,17640371.400109448,27530829.865908448,39460703.11897692,60533605.9476139,104362540.53447461
E14001361,E12000002,Mid Cheshire,,North West,England,County,,Andrew,Cooper,Male,Lab gain from Con,Lab,Con,70384,41509,115,8927,9530,18457,2465,7967,1967,0,0,0,0,0,0,0,1123,0,0.07653018489974764,0.11751181006182156,0.16088087146621663,0.2338628937221057,0.3433834385779604,8039798.0333810095,12345079.535240887,16901170.638971977,24568220.179930303,36073785.75905934
E14001362,E12000004,Mid Derbyshire,,East Midlands,England,County,,Jonathan,Davies,Male,Lab gain from Con,Lab,Con,69917,47543,153,1878,15468,17346,2361,8356,3547,0,0,0,0,0,0,0,465,0,0.04231722944066838,0.06594298704859271,0.09387618867310682,0.1416095616223148,0.23202327889277585,6022173.101848177,9384359.234017124,13359538.55683892,20152484.08835686,33019277.67057103
E14001363,E12000009,Mid Dorset and North Poole,,South West,England,County,,Vikki,Slade,Female,LD gain from Con,LD,Con,75294,49514,798,1352,20090,4566,21442,0,2355,0,0,0,0,0,0,0,1061,0,0.01319938228610983,0.020499554121868883,0.02937827815192046,0.046462092035048114,0.08239808699475826,4000753.3357130666,6213446.792885399,8904601.879550721,14082732.484310104,24974988.545301955
S14000097,S92000003,Mid Dunbartonshire,,Scotland,Scotland,County,,Susan,Murray,Female,LD gain from SNP,LD,SNP,73603,52738,132,9673,2452,10993,22349,2099,1720,12676,0,0,0,0,0,0,449,0,0.06965011223583267,0.09865193102868894,0.12651353659515976,0.1666835917859903,0.23441213624898324,10707017.978336072,15165345.255227424,19448392.362106863,25623565.514199816,36035188.98375574
E14001364,E12000004,Mid Leicestershire,,East Midlands,England,County,,Peter,Bedford,Male,Con hold,Con,Lab,75924,48050,181,2201,17735,15534,2444,8923,3414,0,0,0,0,0,0,0,0,0,0.02284619094913093,0.03619068183426679,0.05231201220279955,0.08336999135592377,0.14947390646266456,3145952.882034308,4983508.1949899085,7203438.241448797,11480166.00077138,20582768.82444747
E14001365,E12000006,Mid Norfolk,,East of England,England,County,,George,Freeman,Male,Con hold,Con,Lab,75238,45897,222,3054,16770,13716,3126,9427,2858,0,0,0,0,0,0,0,0,0,0.011979731780486632,0.018873461532216165,0.027521406577153205,0.043988011824630066,0.07956665215975785,10050774.739614654,15834487.273418868,23089954.190366667,36905133.28628994,66754958.48292814
E14001366,E12000008,Mid Sussex,,South East,England,County,,Alison,Bennett,Female,LD gain from Con,LD,Con,75969,53328,145,6662,14474,9397,21136,5921,2048,0,0,0,0,0,0,0,352,0,0.04759240687649168,0.07123009719636474,0.09757216364393871,0.14228429697236594,0.21594640628045908,7896656.33073426,11818683.585896296,16189427.984633703,23608181.81284073,35830391.19410899
N05000010,N92000002,Mid Ulster,,Northern Ireland,Northern Ireland,County,,Cathal,Mallaghan,Male,SF hold,SF,DUP,74000,45445,246,14923,0,0,0,0,0,0,0,9162,24085,3722,2269,2001,4206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14001367,E12000001,Middlesbrough and Thornaby East,,North East,England,Borough,,Andy,McDonald,Male,Lab hold,Lab,RUK,75123,34407,92,9192,6174,16238,1037,7046,1522,0,0,0,0,0,0,0,2390,0,0.09489671006336584,0.1327584414924812,0.18158670295435733,0.27979043892139777,0.4794322757701745,3364780.4229461877,4707254.915544158,6438572.8731815955,9920611.481489846,16999370.521515884
E14001368,E12000001,Middlesbrough South and East Cleveland,,North East,England,County,,Luke,Myer,Male,Lab gain from Con,Lab,Con,70331,38035,529,214,16254,16468,2032,0,1446,0,0,0,0,0,0,0,1835,0,0.01762910201149544,0.028108560564308563,0.03979184826191575,0.060645330862300686,0.11142876082973166,3442617.778035079,5489050.449113366,7770567.335648709,11842843.387328357,21759850.999030694
S14000045,S92000003,Midlothian,,Scotland,Scotland,County,,Kirsty,McNeill,Female,Lab gain from SNP,Lab,SNP,73554,44165,162,8167,3248,21480,2589,3276,0,13313,0,0,0,0,0,0,259,0,0.0014485291165445202,0.002347297724943208,0.0034928019359105503,0.005524723732213732,0.010023384061633448,514621.89160002064,833929.2469593737,1240894.8627352335,1962779.8607332816,3561028.0850524865
E14001369,E12000008,Milton Keynes Central,,South East,England,Borough,,Emily,Darlington,Female,Lab gain from Con,Lab,Con,81078,47729,201,7291,12918,20209,4931,6245,3226,0,0,0,0,0,0,0,200,0,0.08962462280261238,0.13620062431602764,0.18712779298488805,0.26976650303465155,0.4185755135897702,5897005.257021177,8961552.891219202,12312393.006071214,17749748.19215853,27540891.408106063
E14001370,E12000008,Milton Keynes North,,South East,England,County,,Chris,Curtis,Male,Lab gain from Con,Lab,Con,70709,45977,184,5430,13888,19318,3365,6164,3242,0,0,0,0,0,0,0,0,0,0.00906848413161971,0.014169506455655833,0.02087920420909328,0.034723520288565006,0.06833612474624473,2007391.0339493847,3136548.490545922,4621800.812242931,7686365.469989003,15126819.666823115
E14001371,E12000007,Mitcham and Morden,,London,England,Borough,,Siobhain,McDonagh,Female,Lab hold,Lab,Con,77282,45255,182,18761,6324,25085,3622,4135,4635,0,0,0,0,0,0,0,1454,0,0.6929242397090597,0.8298536288883516,0.9211147829703776,0.9920371612334562,0.999999999999998,12945716.08883249,15503930.818449473,17208938.268010136,18533961.87192404,18682729.434126917
W07000101,W92000004,Monmouthshire,,Wales,Wales,County,,Catherine,Fookes,Female,Lab gain from Con,Lab,Con,74823,50844,154,3338,17672,21010,2279,5438,2357,0,1273,0,0,0,0,0,815,0,0.007872113598303926,0.011484371665484225,0.015820225354254952,0.023743856898210954,0.04257119740095361,6693759.775444283,9765309.423028786,13452141.765026283,20189707.914452985,36198838.494454324
W07000102,W92000004,Montgomeryshire and Glyndŵr,,Wales,Wales,County,,Steve,Witherden,Male,Lab gain from Con,Lab,RUK,74039,43259,193,3815,7775,12709,6470,8894,1744,0,5667,0,0,0,0,0,0,0,0.010226802384199648,0.015205623080644042,0.020766613430367977,0.030535669530711945,0.04964348616093046,24409156.74062691,36292520.689337775,49565397.19365366,72882012.94538502,118488222.35241878
S14000098,S92000003,"Moray West, Nairn and Strathspey",,Scotland,Scotland,County,,Graham,Leadbitter,Male,SNP hold,SNP,Con,77243,46554,167,1001,13960,8259,3785,3490,1676,14961,0,0,0,0,0,0,423,0,0.005107182028726481,0.00797890228279892,0.011488439798272552,0.01787667145069636,0.03156037162296195,24087526.157948986,37631714.78275321,54184106.3424788,84313578.16574305,148851416.05423683
E14001372,E12000002,Morecambe and Lunesdale,,North West,England,County,,Lizzi,Collinge,Female,Lab gain from Con,Lab,Con,76424,48059,171,5815,13788,19603,4769,7810,2089,0,0,0,0,0,0,0,0,0,0.02005038399161818,0.030465286998588366,0.04255262168635318,0.06277433699445054,0.10331867558024597,16517302.84968386,25096994.250513043,35054417.89720039,51712861.74663291,85112876.40678401
S14000099,S92000003,"Motherwell, Wishaw and Carluke",,Scotland,Scotland,County,,Pamela,Nash,Female,Lab gain from SNP,Lab,SNP,71777,39026,125,7085,2415,19168,822,3004,1200,12083,0,0,0,0,0,0,334,0,0.05471595609470927,0.08175428609338442,0.11148431488541533,0.16082917420851087,0.2300003913888393,11741836.224874996,17544159.080917835,23924110.26796471,34513329.539001234,49357209.85429396
S14000027,S92000003,Na h-Eileanan an Iar,,Scotland,Scotland,County,,Torcuil,Crichton,Male,Lab gain from SNP,Lab,SNP,21325,13528,53,3836,647,6692,382,697,0,2856,0,0,0,0,0,0,2254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
